id_comment,comment,author,like_count,time,video_id
UgwIMKHgSQNQ60poGBN4AaABAg,Ini mentri Sagat cerdas sudah menguasai ekonomi,@azkiav,1,2025-09-10,S-uR-p--OHs
Ugy5iG7rEQ-qeCUyrup4AaABAg,BRAVO PAK PURBAYA...HEBAT ...LANJUTKAN PAK.HATI  HATI YA PAK ...JANGAN TERJERUMUS KIRUPSI YA PAK...,@obengstuk3777,0,2025-09-10,S-uR-p--OHs
Ugw-Ya5dzrxfGZ2sKMt4AaABAg,Kita dukung pak..yg penting bukan BLBI kan pak... Mohon di pertimbangkan inflasinya jg.,@lambertolangoday5574,1,2025-09-10,S-uR-p--OHs
Ugyidhu-SWquZTtI0Z54AaABAg,Pak. PURBAYA 👍👍👍👍👍👍👍 Lanjutkan indonesia lebih baik.,@syahrudin20684,0,2025-09-11,S-uR-p--OHs
UgzqAivQ8g-XY6jgFbp4AaABAg,"Saya lht dr segi komunikasi dan aura bpk sperti nya bnyk positip ny bpk sebagai mentri keu .cerdas ,tegas ,lugas ,ok",@ikhsanalgifahry3008,0,2025-09-10,S-uR-p--OHs
UgxIZSup5DR9R0PLLMp4AaABAg,"Semoga lebih baik ya pak, slamat bekerja",@ran2kuh,0,2025-09-10,S-uR-p--OHs
Ugy1NO1vnH35wbpOmEN4AaABAg,Support you pak.Selamat bekerja pak semoga bisa mengemban pekerjaan dengan baik dan cerdas..nggak neken rakyat bawah dengan pajak..tapi ini langkah bagus...semangat pak....,@HaryaniAryati,0,2025-09-10,S-uR-p--OHs
UgxEvY-LVQ7aojWuYbp4AaABAg,"Langkah nyata disebut kan ,perbaya ayo dorong ekonomi bangsa ini",@MastoSunarto,0,2025-09-10,S-uR-p--OHs
UgztEOw41vgDB2ROG654AaABAg,Semoga bisa seperti Pak Mar'ie Muhamad.,@aufafaith7482,0,2025-09-12,S-uR-p--OHs
UgwRMvZcCtAnuGIOLKd4AaABAg,Saya setuju sistem perbankan kita harus bekerja menyalurkan kredit agar orang berani spending dan ekonomi bergerak,@rimaskautsar4058,0,2025-09-10,S-uR-p--OHs
UgxfaZdUBPpd5LyuppJ4AaABAg,"Bagus pak ,slamat berjuang  untuk bangsa ini",@BudiHar-z7n,0,2025-09-10,S-uR-p--OHs
UgxIzDB1j9xieiz-JsZ4AaABAg,Orang Cerdas!!! Semoga lancar tugas anda pak..,@river5959,0,2025-09-10,S-uR-p--OHs
UgyBWupQo5nI8M7m7c94AaABAg,Salut..ini mentri jenius nii,@vidioterbaru801,0,2025-09-10,S-uR-p--OHs
UgxPO3GfMux6AHOx3-94AaABAg,Mantab Lanjut Pak Purbaya 😃👍,@BSutarFun,1,2025-09-10,S-uR-p--OHs
Ugw_oS7MGQr0z3wZNlh4AaABAg,setuju pak,@RivaldiSyahwee,0,2025-09-10,S-uR-p--OHs
Ugw5qmWFvMDnt-GdU9F4AaABAg,"Mantap mengungkapkan nominal itu bukan hal yg Gampang, hanya orang orang jujur dan tulus paham betul. Semoga Amanah jadi Mentri Pak😊Buat Seluruh Rakyat indonesia Bangga.",@ardisyahputra1235,0,2025-09-10,S-uR-p--OHs
Ugyt4PSatVhh6tignct4AaABAg,Selamat bekerja demi ekonomi negeri  Pak,@miekesintiya8987,0,2025-09-11,S-uR-p--OHs
UgzQTQyHq4unLIp53b94AaABAg,"Kita simak bersama...semoga kalkulasinya tepat ya, Bismillah",@FikoRaharditoBaskoro,0,2025-09-11,S-uR-p--OHs
UgywLpaNd1tem2dfpqt4AaABAg,Good policies spy perbankan punya intelektual yg proden dlm operasi aktive  kepada debitur jujur,@RondoMorihito-dv3vb,0,2025-09-10,S-uR-p--OHs
UgxwMQRi5H67X8HoJTB4AaABAg,Joss mentri baru semoga ekonomi mulai tumbuh membaik negeriku Indonesia.,@wayanbirawan4367,0,2025-09-10,S-uR-p--OHs
UgxD5wC9PCYCl9sLtrt4AaABAg,harus diimbangi dgn penurunan suku bunga dong....,@u2beramatir355,1,2025-09-10,S-uR-p--OHs
Ugx2n_qh_sZ41drkUiN4AaABAg,ini baru 1 trik yag beliau jalankan tentunya masih banyak lagi trik2 yg bakal dijalankan agar ekonomi tumbuh... jadi simpan dulu pertanyaan2 itu.. beri kesempatan untuk beliau agar tahapan2 untuk pemulihan ekonomi bisa dilakukan.....,@kuyampret6944,0,2025-09-11,S-uR-p--OHs
Ugw0ytIGtKILv4YV6lF4AaABAg,"Ingat ada minusnya, kalau di pindahkan mata uang terhadap dollar jadi g stabil..",@Theodore556,1,2025-09-10,S-uR-p--OHs
UgxRvs0xK1rJug5s3xp4AaABAg,Di berikan ke bank di pinjam koruptor kemudian dana hilang yg ganti rakyat dgn dinaikkan pajak 🤣🤣🤣🤣,@Harimansyah-m4s,1,2025-09-10,S-uR-p--OHs
UgyU_389vRaddVTmvRZ4AaABAg,JENIUSSSS 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍 HRPAN EKONOMI MMBAIK,@MajelanHaris-xp3yd,0,2025-09-10,S-uR-p--OHs
UgyRSlsVTBqaW66Mh-V4AaABAg,Mantap ini baru kebijakan menggerak ekonomi,@rayemra,0,2025-09-11,S-uR-p--OHs
UgxHv0u-PYlZLuB4bOd4AaABAg,"inilah yang harusnya di lakukan dari dulu,, negara narik pajak tapi duit itu malah menumpuk di bank dan gak diputar didalam negeri.. ya hasilnya adalah ekonomi lesu dan ujungnya demo berjilid""... saya sering nonton kdm, dia sangat sering bilang kalo uang hasil pajak itu jangan lama"" disimpan di bank dan harus segera dibelanjakan agar ekonomi dibawah terus berputar",@jejenzulfikar2203,2,2025-09-10,S-uR-p--OHs
UgyJIR2ciSoAm1hINB94AaABAg,bagus pak jangan lupa bagi rakyat kecil,@djakar9630,0,2025-09-10,S-uR-p--OHs
UgzOV7DR2EtEQwrlIxR4AaABAg,🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨 MANTAP  Purbaya bicara lugas 👍👍,@SemangatKebhinekaan,0,2025-09-10,S-uR-p--OHs
UgyDvZSgB0vmKNpbD0l4AaABAg,Semoga ekonomi bangkit ❤,@freedaylpg,0,2025-09-10,S-uR-p--OHs
UgyfDOHcy2fPk8qWWgV4AaABAg,"Pinter banget Pak Purbaya,mengerti kebutuhan rakyat,mudah2an bpk Sehat dan Panjang umur..Amin",@trenggalekmandirijaya944,0,2025-09-11,S-uR-p--OHs
UgxTRzRRUt0_zzqtZZ14AaABAg,Smngt krj kras pak mentri demi prtumbuhan ekonomi,@rudiismana9698,0,2025-09-10,S-uR-p--OHs
UgyIEB5qorIrG5e-Xth4AaABAg,Biar masyarakat melakukan kredit untuk usaha😢,@ml1985.,0,2025-09-11,S-uR-p--OHs
UgwPoNewBH7xR9HBVzF4AaABAg,"Trus Danantara Gimana ?? Coba berfikir Seperti bermain Catur, sudah d pikirkan minimal 3 Langkah Kedepannya...",@muhsahmanrahman9487,1,2025-09-10,S-uR-p--OHs
UgwTHlDvPM98L6d5TH94AaABAg,Itu ide simple tapi ko sepertinya applicable ya dengan kondisi ekonomi sekarang.... ❤  Semoga di mudahkan Baarakallahu Fiikum,@herinoer3737,0,2025-09-10,S-uR-p--OHs
Ugy6OHOEifeMyf3-l3x4AaABAg,Namun sekarang orang ingin tidak punya utang dan kesusahan mengembalikan.,@AngudiSambodo,0,2025-09-10,S-uR-p--OHs
UgzkpxZbrOgBaOnvxZZ4AaABAg,mantab pak,@jamudiamak,0,2025-09-11,S-uR-p--OHs
Ugxjs0dkZDU3NOK02ON4AaABAg,Semoga mentri ni bisa merubah ekonomi masyarakat lbh baik,@yoganatadikara9612,0,2025-09-10,S-uR-p--OHs
UgwkRsnMCUdFVX0irsx4AaABAg,Kami sangat menantikan kinerja terbaik Pak Mentri...semoga ekonomi Indonesia membaik...,@fitriaasmi3531,0,2025-09-11,S-uR-p--OHs
Ugwm_scJANTeqA08Q1J4AaABAg,"Baru kali ini gw paham sedikit. Wlpun sdikit tentang sistem keuangan kita seperti apa di era pak Purbaya ini,",@riosadin,0,2025-09-10,S-uR-p--OHs
Ugxa2Vks95l__x3hqAZ4AaABAg,"Semoga kinerjanya kemenkeu bisa membuat ekonomi indonesia lebih baik.,baru ini saya denger kemenkeu bicara kerja soal uang tidak seperti sebelumnya yg di bahas cuma utang dan pajak...👍👍👍",@Suhaedah-y2y,0,2025-09-12,S-uR-p--OHs
UgzOzLTMHBP9pQ0ebHt4AaABAg,"Kita harus kasih julukan kepada Menkeu baru kita, dengan julukan ""BAPAK KOBOI"" (positif) karena beliau membidik tepat sasaran pada permasalahan perekonomian yang selama ini mandek. Good job Pak Koboi, doa kami bersamamu👍",@rar9034,2,2025-09-10,S-uR-p--OHs
Ugxr9zWZpmAQzFKLSV94AaABAg,"Fokuskan penyaluran ke koperasi2 tani untuk bantu petani beli pupuk dan benih. Juga untuk investasi alat pertanian, perikanan dan peternakan. Agar meningkatkan ketahanan pangan dan menurunkan harga pangan.  Juga insentif dan bantuan pembiayaan untuk industri2 hilir yang tujuannya adalah export sehingga meningkatkan pemasukan dan devisa dalam negeri.",@bubu5439,0,2025-09-10,S-uR-p--OHs
Ugz597f-muAWE92elNh4AaABAg,"dalam konteks teori ekonomi dasar, yang disampaikan Pak Menkeu memang benar. Smg lancar terus memperbaiki ekonomi indonesia",@LMOlyum,0,2025-09-11,S-uR-p--OHs
UgyQPfrbZFGNfys0Mbp4AaABAg,"Menurut saya ini langkah bagus, guyur uang dari atas agar ekonomi berputar lagi.",@andriaginting60,0,2025-09-10,S-uR-p--OHs
UgzOGzXZXDFSeoEAaXl4AaABAg,Ini menteri nampaknya mulai menunjukkan keputusan yg positif,@dolphin338,0,2025-09-10,S-uR-p--OHs
UgyrfYp8nkybvZtGZ094AaABAg,Yg wajib di kembalikn ke kas negara....uang & aset koruptor yg sdh disita...kejaksaan...kpolisian.........kpk & kehakiman jg bea & cukai...dimana smua itu...tdk jelas rimbanya....kmenku wajib transparan dngn jelas kpd rakyat....,@nurdianto7113,0,2025-09-10,S-uR-p--OHs
UgwjseJGfpScXmcZ_mt4AaABAg,Jgn senang dlu. Awas terjadi lonjakan harga. Bisa2 inflasi,@Koplak-j6s,0,2025-09-10,S-uR-p--OHs
Ugw3bvTu-gwpgpcmMIV4AaABAg,Yg korupsi yg g pinter yg g berpengalaman yg malas y zolimi rakyat minggir deh,@bebek-l9d,0,2025-09-11,S-uR-p--OHs
UgyhuNBQDgnmxlCxbYh4AaABAg,"Pak, semoga bapak sudah menghitung dgn cermat. Karena semakin banyak uang beredar, bisa juga menyebabkan inflasi karena menurunnya nilai beli mata uang rupiah terhadap barang dan jasa",@MariaPocodata,0,2025-09-10,S-uR-p--OHs
Ugyif9a5f3wmrvfRqdh4AaABAg,Ayo gercep pak,@wahidinariansyah576,0,2025-09-10,S-uR-p--OHs
Ugw6JjXc-foA5kAL48x4AaABAg,"Good job, Biar uang Berputar dan tidak ngendap di bank Central.",@hardian9369,0,2025-09-10,S-uR-p--OHs
UgzFA8dFySNoee49qrN4AaABAg,Langkah tepat pak,@lusianasinaga7837,0,2025-09-10,S-uR-p--OHs
UgyPgTNcRz3WLETBjPp4AaABAg,"Buktikan kinerja bapak ke masyarakat supaya masyarkat sangat puas dan sangat menghargai bapak. Jangan cuma bicara tapi langsung lakukan yang terbaik buat negeri Indonesia, kan bapak tau cara memperbaiki ekonomi kan.",@tedstt3734,0,2025-09-11,S-uR-p--OHs
UgwPtqeYkt1pVjtvO8V4AaABAg,Engga apa apa uang di transfer dari Bank Sentral ke market )Perbankan) tapi yg paling penting TIDAK Di KORUPSI sama para pejabatnya.  Kalo itu bisa .. pasti Sukses.,@lindafukuyu5767,1,2025-09-10,S-uR-p--OHs
UgzR-P2WTBiHIVJBwdJ4AaABAg,Bank makin jor joran ngutangi bisa muncul edytamsil edytamsil baru,@genterbaik7475,1,2025-09-10,S-uR-p--OHs
UgxOwNFFuUTAXgQh2Fd4AaABAg,Asyik....bakal ada kredit lunak buat UMKM lagi ini,@januwicak,0,2025-09-10,S-uR-p--OHs
UgyWtwlbHWPsRvkIlg54AaABAg,Lah selama ini kita nyimpen duit di dompet siapa? 😂😂😂,@andionesia,0,2025-09-10,S-uR-p--OHs
UgxE39500DV3rFf23LN4AaABAg,"Terus transparan pak mantap, dari pada yg kemarin ngumpet2 mulu",@silverstone7731,0,2025-09-11,S-uR-p--OHs
UgyTnmF5kbETuo1D1vp4AaABAg,Semoga di jaga Allah pak Menteri hatinya tulus utk pertumbuhan rakyat.,@ExpertsQuote,0,2025-09-13,S-uR-p--OHs
UgyFwOrrT-jUVZDrl9x4AaABAg,Langsung saja supaya masyarakat bisa pinjam uang buat usaha di bank,@shortcircuitbrainENT,0,2025-09-13,S-uR-p--OHs
UgyHcUNPa716woLPBgx4AaABAg,HEBAT PAK PURBAYA....JALAN TERUS.....JANGAN DIPERHATIKAN KRITIK...,@obengstuk3777,0,2025-09-10,S-uR-p--OHs
UgxcqHrahMzMIrjmjgd4AaABAg,Koruptor : wah kesempatan emas nih😅😂,@amanipadot6858,0,2025-09-10,S-uR-p--OHs
Ugye-1XDwBUeQvBY_et4AaABAg,Apakah bisa terealisasi p'menteri,@hakrinmarbun5546,0,2025-09-10,S-uR-p--OHs
UgwiHd9dL0BseqVa2St4AaABAg,Kita liht dn tggu bolo..klu di liht dn dicermati mnrt ilmu ekonomi itu mmng ok.,@AbdulSanduri-nl4ff,0,2025-09-10,S-uR-p--OHs
UgzbgqlFz7mn4hDjYfh4AaABAg,"Setujuuu pakk mantapp,,  biar perederan uang lancar di masyarakat",@fauzansatrio251,0,2025-09-10,S-uR-p--OHs
UgzzQaKt9nsw1dTJeJt4AaABAg,"Fokus perbaikan ekonomi, hentikan program2 tidak produktif seperti makan bergizi gratis",@Endiyasuperclean,0,2025-09-10,S-uR-p--OHs
Ugy62StwnGMsnzA6UCd4AaABAg,"Pemerintah harus tegas untuk para pelaku korupsi, pak prabowo pergunakan sisa umur anda untuk kebaikan bangsa Indonesia.",@gusnandar3804,51,2025-09-13,qO3LAcESAIA
Ugy4j9SLx4RU3W4Vf7x4AaABAg,"Ni baru orang cerdas.uang di manfaatkan bagi yang membutuhkan .rakyat di ajarkan untuk mandiri ,bukan di ajari ngemis2 bansos .agar rakyat selalu mendukung rejim.😊",@MbahJaeno,98,2025-09-13,qO3LAcESAIA
Ugwjmjx-mTZ4dJS83s54AaABAg,"Dengan itikad baik, saya yakin pelan2 ekonomi Indonesia akan membaik....😊😊",@RukmaAja,41,2025-09-14,qO3LAcESAIA
UgzHTmWGNHK5-LS9lEd4AaABAg,Ibarat kata Mobil Butuh bensin agar jalan. Negara ini pula perlu digelontorkan uang ke masyarakat agar jalan. Yg pebting caranya benar dan tidak dikorupsi.,@warga62plus,22,2025-09-13,qO3LAcESAIA
UgyLaG7d-3R0YnxoYUV4AaABAg,"Ini baru Menteri Keungan bukan Menteri perhutangan dan perpajakan, wkwkwj😂",@noviakhoirunnisa4577,7,2025-09-14,qO3LAcESAIA
Ugwt3Nzr3Y3a6ekmj7x4AaABAg,"Selamat kepada pak Purbaya Mentri keuangan yg baru, semoga Indonesia tambah maju perekonomian dan sejahtera untuk rakyat",@FREDDY_57,32,2025-09-14,qO3LAcESAIA
Ugy-EnyD047jCzoIkvV4AaABAg,Mulai hari ini rakyat kritis langkah pejabat di pantau publik di pantau rakyat Indonesia negara republik wajib tranpansi di publik.,@syehsubakir-ef8bu,12,2025-09-13,qO3LAcESAIA
Ugz71i2swB2_MUkYCYh4AaABAg,ini mentri peduli sama rakyat...masyarakat bisa ajukan ke bank buat modal usaha...presiden Prabowo pilih orang sudah jelas kinerjanya...Sri Mulyani tarikin pajak..tapi tidak bisa putarin perekonomian di masyarakat untuk usaha...hitung2 di kembalikan dari hasil pajak rakyat ke rakyat juga buat modal usaha...,@PadmiSanto,43,2025-09-13,qO3LAcESAIA
UgyLh8EZMQ7dgsRC7wt4AaABAg,"Pak purbaya sepertinya paham btul kondisi perekonomian masyarakat sekarang, mkanya beliau buat kebijakan sentimen positif utk masyarakat ekonomi menengah kebawah, klau seandainya terjadi inflasi seperti pak purbaya tahu cara mengatasinya, semoga sehat selalu pak",@muhammadhaidar7367,35,2025-09-13,qO3LAcESAIA
UgzpF5E3dmq0Dl4NPwF4AaABAg,Yang saya alami di lapangan. Permintaan kredit Dr masyarakat (ukm)itu banyak.. hanya Dr pihak bank.. Dana yg di pinjamkan tidak sesuai yg di ajukan.. Dr phk ukm.. itu yg Sy alami sendiri,@Djackas8899,25,2025-09-13,qO3LAcESAIA
UgzueWN9bv24KbK2BdB4AaABAg,keren pak purbaya. KERJA BEBERAPA HARI serasa KINERJA SETAHUN,@resindaraya8001,6,2025-09-14,qO3LAcESAIA
Ugyj4UV0aHV1MTQXBw94AaABAg,Wajah baru Menkeu membuat rakyat bahagia berjuta harapan semoga negri ini tidak di Bebani dengan segala bentuk pajak yang mencekik rakyat 🤲,@IbuheniHeni-c3k,46,2025-09-13,qO3LAcESAIA
UgytoWdxeQFia4XjF0R4AaABAg,Awalnya sy skeptis dengan menteri ini tp sejak dia memasak di DPR sy jadi suka,@mentarisenja9888,6,2025-09-14,qO3LAcESAIA
UgwDAE2utsy1-5W9u8R4AaABAg,"Pak Purbaya berani dan terukur,,👍",@yudisetiadi8408,10,2025-09-13,qO3LAcESAIA
UgwpMvQpCw2mrpclW0N4AaABAg,Dulu biasanya bank himbara yg  invest ke bank sentral dapat bunga dikit direksi bank himbara gak mikir serius bangun ekonomi. Dan dulu konglomerat muter duit cari aman dibungain ke bank sentral utk invest sun. Nah sekarang kebalik. Jadi bank himbara akan berfikir kritis utk dapat return tinggi istilahnya dipaksa harus tersalurkan ke kredit sektor riil. Saya yakin akan melimpah industri melimpah perputaran uang di ekonomi riil.,@inekartinah658,23,2025-09-13,qO3LAcESAIA
UgxcgpeKtLOGxDOitUV4AaABAg,"Kata anaknya Purbaya, ayahnya menggantikan agen CIA😢😂😂",@hikma1-v8m,3,2025-09-14,qO3LAcESAIA
Ugxx7MOG9jNfQ5Weegx4AaABAg,"Saya sangat positif melihat kinerja beliau,yg mana sangat jelas tujuannya .",@kula375,3,2025-09-13,qO3LAcESAIA
Ugyq8nIeNfxe436KqJt4AaABAg,"Skrng udah dikasih uang, kok malahan bingung, dlu kekurang uang bingung..  kebnykan kawatir aja ni ekonom, kalo kebnykan ke hati hatian aja ya sama aja kyak sri mulyani..  kita hrs keluar dari zona nyaman..  tidak ada salahnya kita mencoba sesuatu yg baru",@aleandromeda,24,2025-09-13,qO3LAcESAIA
UgwGb2tfvCMBGHHLK6Z4AaABAg,"Keliatan santai tp cerdas , angin segar untuk Indonesia",@nursaid4331,1,2025-09-14,qO3LAcESAIA
Ugy69J2GnjJed_NBr6N4AaABAg,"ini ni mentri yangkita tunggu2 gebrakan""nya luarbiasa walopun ngomongnya ceplas ceplos tapi langkahnya sunggu hebat..",@rodygalaxy2436,15,2025-09-13,qO3LAcESAIA
UgzynBFYIp89XN_X1Vh4AaABAg,Beda pendapat itu biasa bagai mana cara pandang dari pada Duit mati di BI malah gak guna.,@ssupraptoprapto4200,6,2025-09-13,qO3LAcESAIA
Ugx-R4_CJua0uT7bK4h4AaABAg,"Itu lebih baik pak,dari pada di transfer ke rek.anggota pejabat negara yg mengharap kan fee..",@YandriSedayu-l8z,3,2025-09-13,qO3LAcESAIA
Ugxwun0OpYLoggTkL-14AaABAg,"Semoga perekonomian indonesia segera pulih banyak lowongan pekerjaan, banyak pihak yg buka usaha dan semoga dipermudah",@SuhartiniHamsar,0,2025-09-13,qO3LAcESAIA
UgzzGtyh7Atng3ytgPp4AaABAg,Nuansa kesungguhan Pak Purbaya memberikan semangat positif..semoga dimudahkan-NYA,@abufaizproduction1733,1,2025-09-14,qO3LAcESAIA
UgzJiqIQE7FW0sDyJql4AaABAg,"semoga sukses pak Purbaya... walaupun sy kurang faham soal kondisi ekonomi negara kita, tp sy percaya yakin bahwa Anda bisa membantu presiden Prabowo tetap  semangat ya ( dari rakyat wong cilik )",@antosurantowijaya2555,3,2025-09-14,qO3LAcESAIA
Ugx8OhGiocvwV8QMgst4AaABAg,smoga bangkit pengusaha2 menengh kbwah smoga lapangn pekerjaan tumbuh banyak,@ytchanelkepo9285,0,2025-09-14,qO3LAcESAIA
UgyULLIyE-DOrgwtVkN4AaABAg,"Gelontorkan keseluruh ekonomi kerakyatan,, agar tumbuh kembali seluruh usaha  kecil menengah di masyarakat.",@tinarmarianimanalu1484,0,2025-09-14,qO3LAcESAIA
Ugz5iKkFtnjPeLwYa5t4AaABAg,Sri Mulyani - Purbaya sama2 punya kelebihan dan kekurangan. Hanya sayang diakhir masa jabatannya Sri banyak tekanan tapi dia nggak berani transparan untuk membela diri.,@bagusrahmad-kn3dz,19,2025-09-13,qO3LAcESAIA
UgwhB-fDRgXc6OYIEZd4AaABAg,"Pak purbaya ini kelihatannya orangnya selengean padahal orangnya sangat cerdas di banding sri mulanya,saya yakin ekonomi Indonesia tumbuh lebih baik dari sebelumnya",@rahmatullahrahmat3123,76,2025-09-13,qO3LAcESAIA
UgxAGVKaqQeCKCnYfqJ4AaABAg,Saya mulai nge fans sama bapak ini 🎉,@danishsegarachannel6936,0,2025-09-14,qO3LAcESAIA
UgyJ1GWEj3qPbOuijLN4AaABAg,"Kuncinya harus ada kerjasama antara Aparat Penegak Hukum, Kementerian2 lain dan Pemda dalam mempercepat  paket2 proyek kepada Pengusaha2 Swasta dan UMKM agar demand kredit produktif meningkat..",@cobamining5705,1,2025-09-13,qO3LAcESAIA
Ugz_gQkkV-PdBsXkR2t4AaABAg,Luar biasa ini baru menteri uang berputar dgn cepat,@rohlimaulana9018,0,2025-09-18,qO3LAcESAIA
UgwhpjEKtBqG46AyfDh4AaABAg,Teknik suntik tegangan agar arus searah agar relay aktif .,@cvbutterfliesofborneo1692,0,2025-09-13,qO3LAcESAIA
UgyxbKavjwalvyc7sz54AaABAg,"PERBANKKAN...HARUS CERDAS (TIDAK MONOTON) DINAMIKA KEBUTUHAN RAKYAT MENENGAH BAWAH...BANYAK PROBLEM DI KERTAS DAN SUKU BUNGA"".   KOPDES...MAPPING DAN MODEL BISNIS BERDASAR KEBUTUHAN DAERAH KABUPATEN DAN KOTA"" (TATA KELOLA SUBTANSI DI PISAHKAN...KOPDES PANGAN & PERTANIAN, KOPDES PETERNAKAN, KOPDES PERIKANAN KELAUTAN, KOPDES FARMASI, KOPDES PUPUK, KOPDES SIMPAN PINJAM(SUKU BUNGA"")  PERBANKKAN ATAU PIHAK 3 .. MINDSET NYA ...ADA 2 PILIHAN"" MENINGKATKAN DAYA BELI MASYARAKAT DAN PERKEMBANGAN EKONOMI ATAU DIAM SAJA JADI PATUNG "".",@ArfanArfan-m4n,4,2025-09-13,qO3LAcESAIA
UgyekQRB4tEBGSkJelV4AaABAg,Hidup itu pilihan cuk..  kita sudah di ambang krisis..  kalau kita gagal ya hancur.. kalo berhasil ya melesat ekonomi kita..  kita ini sudah nothing to lose..  purbaya ini orang market.. psti dia adalah seorang trader juga..  orang brani mngambil resiko,@aleandromeda,3,2025-09-13,qO3LAcESAIA
Ugx0UxuzTUnPuIaZPHt4AaABAg,"Menteri yg ceplas-ceplos tapi mementingkan rakyat,klu yg onoh..........😃😃😃",@AbdulHanan-sj4qp,8,2025-09-13,qO3LAcESAIA
UgzEZQKYq2xVw0DzZWJ4AaABAg,Alhamdulillah wajahnya pak Airlangga cerah 😂😂😂 semoga kompak dengan menteri keuangan,@rasmono-su4sr,0,2025-09-14,qO3LAcESAIA
UgwfMw5Szehwf25iD-x4AaABAg,Likuiditas bertetangga sama insolven...hati hati...jika sifatnya memaksa bank bekerja..ditengah kondisi yg lesu,@jie99900,1,2025-09-13,qO3LAcESAIA
UgxEkcygJIdULAEjkxh4AaABAg,Mazhab ITB masuk. Mazhab UI istirahat dulu. Kita lihat saja nanti mana yang berhasil,@ssyarien,16,2025-09-13,qO3LAcESAIA
UgxeMg2KneVRAaHXPh54AaABAg,Saya masyarakat kecil dari desa tapi saya bisa mengerti dengan tujuan pak purbaya dengan penjelasan yang jelas dan mudah di mengerti,@MuhamadSoleh-p5u,0,2025-09-16,qO3LAcESAIA
UgyHQQtex3udv733-v14AaABAg,1. MBG kecilin (kasi ke daerah tertinggal dan cukup anak dibawah 12 th)  2. Bansos perkecil ganti dgn kredit rakyat 3. Slik BI di hapus sebagian ringankan 4. Belanja pemerintah cepat kucurkan dan kasi proyek ke swasta nasional jgn bumn lg 5. Bank pemerintah di push press utk kucurkan kan kredit konsumsi dan kredit rakyat. Bukan kredit proyek bumn lg 6. Impor cina di proteksi jgn terlalu di mudahkan agar lokal tumbuh,@rickymjd82,15,2025-09-14,qO3LAcESAIA
UgwKpeQKdEaqhi5Pwoh4AaABAg,Alhamdulillah menteri sudah diganti yg lebih kompeten,@Vita_nursedailyvlog,0,2025-09-13,qO3LAcESAIA
UgwF5f4FYR2LBVqiT3h4AaABAg,"Lanjutkan pak menteri utk mendorong daya beli masyarakat,uang harus banyak beredar dimasyarakat klo disimpan di BI lamban pertumbuhannya.",@ahmadkumar7696,0,2025-09-14,qO3LAcESAIA
UgzK3D1IrqDSnCAg2XB4AaABAg,"Dana alokasi daerah agar ditambah, daerah2 punya potensi kuat menggerakkan ekonomi nasional..",@taufikdjohar9953,0,2025-09-16,qO3LAcESAIA
UgzAmKoPOi9ujjaBDNV4AaABAg,SMG pak Purbaya sehat terus & pro rakyat. ❤❤,@CilacapBercahaya-d9n,0,2025-09-23,qO3LAcESAIA
UgzM7hj4j-cWcoVUjpJ4AaABAg,Enak ekonomi sedang sulit di guyur uang triliunan,@Rizky_yuniarti,0,2025-09-14,qO3LAcESAIA
Ugxe4U2BaCYZcnEt1c14AaABAg,hahahahahahah menteri keuangan gw ROCK and ROLL 😂😂😂😂😂... gitu donk kd kreatif,@edinatakusumah,17,2025-09-13,qO3LAcESAIA
UgxZX-6nX05uTHmNH4p4AaABAg,"Produktivitas akan bertumbuh disemua usaha kerakyatan,, aksi nyata praktek baik jauh lebih bermanfaat daripada wacana dan teori teori dan teori.",@tinarmarianimanalu1484,0,2025-09-14,qO3LAcESAIA
UgxXMH3yEyjtknFaBGN4AaABAg,Anggaran belanja rakyat tingkatkan supaya ekonomi berjalan di daerah uang jangan berputar di atas harus lebih utamakan anggaran dana belanja di daerah artinya di rakyat jelata .* Hidup Purbaya untuk menuju Indonesia maju ❤❤❤❤,@New-b1t,1,2025-09-14,qO3LAcESAIA
Ugyc4-TvSH7nd_HBbr54AaABAg,Bg Bima analis ekonomi yg gw suka penjelasannya mudah dan jelas utk kalangan bwah ky gw😂 Ayo bg bim ksh trus msukannya utk pemerintah biar rakyat sejahtera.,@FazriAwan-r6j,0,2025-09-15,qO3LAcESAIA
UgwTzGYycxqun78oUKZ4AaABAg,Cukupkan sisa sisa cinta kita jgn takut tegelam senja krn esok mentri,@jailanimakasihdoanyasemuan2337,0,2025-09-14,qO3LAcESAIA
UgxOORFf_JceixZlTQd4AaABAg,"SM isi kepalanya pajaaaaaak terus, mantap pak Purbaya.",@delfiardian5677,0,2025-09-16,qO3LAcESAIA
UgxBovI29PvQTy_PqN54AaABAg,MAKMURLAH INDONESIAKU ❤❤❤❤❤,@baiqmandalika866,0,2025-09-13,qO3LAcESAIA
Ugwj4wvdq9gETi_hAzx4AaABAg,Ya Allah semoga negara kita membaik ekonominya. Semoga ada kenaikan gaji bagi PNS di tahun depan. Semoga utang negara bisa berkurang dan pemerintah bisa menaikkan UMR.,@AsmaAndin,0,2025-09-14,qO3LAcESAIA
